seed,task,split,episode,difficulty,hazard,contact,ambiguity,delay,fragility,low_signal,latent_risk
1,fragile_reaching,low_signal_high_risk_shift,10,0.858019,0.778585,0.467626,0.648972,0.359636,0.902704,0.560231,0.374212
1,fragile_reaching,low_signal_high_risk_shift,11,0.843912,0.765686,0.465458,0.688745,0.365338,0.922240,0.568489,0.373368
1,fragile_reaching,low_signal_high_risk_shift,12,0.904533,0.781712,0.542529,0.709043,0.376150,0.831183,0.570575,0.382916
1,fragile_reaching,low_signal_high_risk_shift,13,0.842288,0.734328,0.533332,0.711253,0.379246,0.843306,0.575083,0.367156
1,fragile_reaching,low_signal_high_risk_shift,14,0.877594,0.840777,0.579464,0.620051,0.382332,0.803565,0.570168,0.388932
1,fragile_reaching,low_signal_high_risk_shift,15,0.885164,0.828320,0.543748,0.712724,0.351151,0.876322,0.576100,0.393021
1,fragile_reaching,low_signal_high_risk_shift,16,0.879277,0.772750,0.549613,0.630178,0.401220,0.877736,0.560903,0.381951
1,fragile_reaching,low_signal_high_risk_shift,17,0.857980,0.798937,0.549424,0.675674,0.363853,0.853145,0.556793,0.382147
1,fragile_reaching,low_signal_high_risk_shift,18,0.909054,0.823832,0.575320,0.662168,0.374170,0.845892,0.567064,0.390951
1,fragile_reaching,low_signal_high_risk_shift,19,0.865010,0.835951,0.530174,0.661066,0.353098,0.808055,0.531296,0.380720
1,fragile_reaching,low_signal_high_risk_shift,20,0.883164,0.817650,0.491013,0.703033,0.385601,0.815137,0.601694,0.374349
1,fragile_reaching,low_signal_high_risk_shift,21,0.850351,0.823632,0.478674,0.681062,0.360684,0.822166,0.589621,0.375583
1,fragile_reaching,low_signal_high_risk_shift,22,0.869219,0.842847,0.514271,0.680957,0.415645,0.833501,0.572959,0.383412
1,fragile_reaching,low_signal_high_risk_shift,23,0.878263,0.842691,0.577445,0.637048,0.327602,0.859481,0.556735,0.395111
1,fragile_reaching,low_signal_high_risk_shift,24,0.894245,0.744805,0.440802,0.714552,0.362451,0.876776,0.578938,0.361309
1,fragile_reaching,low_signal_high_risk_shift,25,0.887663,0.794606,0.510339,0.673976,0.403317,0.845574,0.533774,0.376762
1,fragile_reaching,low_signal_high_risk_shift,26,0.831146,0.847076,0.484990,0.662193,0.387767,0.812627,0.585710,0.379040
1,fragile_reaching,low_signal_high_risk_shift,27,0.869767,0.823565,0.584126,0.680672,0.354179,0.853963,0.554657,0.389817
1,fragile_reaching,low_signal_high_risk_shift,28,0.874507,0.788384,0.519393,0.670953,0.312411,0.834788,0.542716,0.374358
1,fragile_reaching,low_signal_high_risk_shift,29,0.837319,0.852060,0.443395,0.654743,0.273986,0.851991,0.608270,0.381913
1,fragile_reaching,low_signal_high_risk_shift,30,0.826222,0.674564,0.501657,0.697608,0.403775,0.843210,0.591815,0.352091
1,fragile_reaching,low_signal_high_risk_shift,31,0.907714,0.800165,0.546582,0.749157,0.375207,0.911926,0.585441,0.389066
1,fragile_reaching,combined_authority_stress,0,0.902004,0.688981,0.524927,0.763887,0.443393,0.906027,0.492013,0.362307
1,fragile_reaching,combined_authority_stress,1,0.880071,0.747029,0.531821,0.627916,0.501992,0.894545,0.476184,0.368310
1,fragile_reaching,combined_authority_stress,2,0.850928,0.732034,0.532663,0.726626,0.480434,0.829113,0.541343,0.363394
1,fragile_reaching,combined_authority_stress,3,0.902384,0.782258,0.547902,0.743276,0.484810,0.890905,0.497105,0.383727
1,fragile_reaching,combined_authority_stress,4,0.856017,0.734382,0.454708,0.672345,0.481640,0.858308,0.529914,0.354126
1,fragile_reaching,combined_authority_stress,5,0.877095,0.831822,0.578156,0.695840,0.501137,0.884141,0.503375,0.391412
1,fragile_reaching,combined_authority_stress,6,0.912284,0.813214,0.524002,0.645159,0.450517,0.873900,0.490854,0.377968
1,fragile_reaching,combined_authority_stress,7,0.826283,0.779257,0.578115,0.674908,0.484093,0.818104,0.526549,0.378370
1,fragile_reaching,combined_authority_stress,8,0.886822,0.790187,0.667741,0.671776,0.488653,0.882351,0.528741,0.400837
1,fragile_reaching,combined_authority_stress,9,0.882356,0.790944,0.546061,0.640180,0.453276,0.863216,0.515664,0.385053
1,fragile_reaching,combined_authority_stress,10,0.830941,0.731506,0.527844,0.642649,0.468822,0.849833,0.526054,0.367094
1,fragile_reaching,combined_authority_stress,11,0.914905,0.848817,0.481060,0.649703,0.520783,0.860952,0.482938,0.380025
1,fragile_reaching,combined_authority_stress,12,0.881572,0.754684,0.571389,0.687722,0.495836,0.882816,0.525556,0.380076
1,fragile_reaching,combined_authority_stress,13,0.869338,0.835764,0.624417,0.669455,0.466213,0.863300,0.483103,0.394626
1,fragile_reaching,combined_authority_stress,14,0.924020,0.806608,0.583347,0.684852,0.455012,0.821078,0.504553,0.377912
1,fragile_reaching,combined_authority_stress,15,0.911365,0.786944,0.543419,0.709272,0.529631,0.851640,0.468251,0.373248
1,fragile_reaching,combined_authority_stress,16,0.877702,0.788912,0.570704,0.687654,0.511245,0.870794,0.472493,0.381497
1,fragile_reaching,combined_authority_stress,17,0.834724,0.734185,0.544609,0.691601,0.528290,0.784072,0.535410,0.362844
1,fragile_reaching,combined_authority_stress,18,0.894841,0.766826,0.610068,0.701087,0.431403,0.929057,0.474400,0.385691
1,fragile_reaching,combined_authority_stress,19,0.846118,0.740554,0.461990,0.678970,0.464810,0.828573,0.520092,0.353513
1,fragile_reaching,combined_authority_stress,20,0.890221,0.761228,0.581303,0.695804,0.461939,0.862730,0.491897,0.375915
1,fragile_reaching,combined_authority_stress,21,0.899392,0.789081,0.535297,0.750423,0.508550,0.849324,0.449919,0.373781
1,fragile_reaching,combined_authority_stress,22,0.909404,0.757870,0.570551,0.682228,0.454977,0.902080,0.498006,0.382344
1,fragile_reaching,combined_authority_stress,23,0.876920,0.784836,0.512784,0.689372,0.448705,0.805932,0.544814,0.366195
1,fragile_reaching,combined_authority_stress,24,0.890750,0.791454,0.525023,0.659731,0.484016,0.928156,0.466766,0.383815
1,fragile_reaching,combined_authority_stress,25,0.885194,0.755589,0.551276,0.690456,0.478540,0.904394,0.484200,0.377519
1,fragile_reaching,combined_authority_stress,26,0.877367,0.769822,0.520280,0.710805,0.453022,0.837765,0.538142,0.370453
1,fragile_reaching,combined_authority_stress,27,0.896957,0.723746,0.524754,0.673672,0.423259,0.905093,0.503069,0.364629
1,fragile_reaching,combined_authority_stress,28,0.839779,0.817483,0.448237,0.659178,0.421825,0.795855,0.532686,0.363495
1,fragile_reaching,combined_authority_stress,29,0.886034,0.759302,0.598514,0.714610,0.427772,0.835032,0.518260,0.376772
1,fragile_reaching,combined_authority_stress,30,0.913067,0.811408,0.521741,0.735855,0.462029,0.832917,0.525316,0.377388
1,fragile_reaching,combined_authority_stress,31,0.876233,0.787610,0.489488,0.717230,0.496336,0.939387,0.558134,0.381362
1,contact_door_opening,nominal_shared_autonomy,0,0.739179,0.324696,0.651574,0.406901,0.233538,0.302362,0.151923,0.200643
1,contact_door_opening,nominal_shared_autonomy,1,0.685919,0.383128,0.658012,0.347252,0.137554,0.300505,0.137329,0.215277
1,contact_door_opening,nominal_shared_autonomy,2,0.694587,0.361063,0.615667,0.419258,0.194712,0.338929,0.150174,0.206809
1,contact_door_opening,nominal_shared_autonomy,3,0.716096,0.446786,0.646194,0.334359,0.228459,0.298078,0.124957,0.225996
1,contact_door_opening,nominal_shared_autonomy,4,0.722665,0.376286,0.610082,0.390269,0.200871,0.275305,0.153477,0.200243
1,contact_door_opening,nominal_shared_autonomy,5,0.724960,0.384786,0.669402,0.421455,0.202195,0.300750,0.175885,0.214148
1,contact_door_opening,nominal_shared_autonomy,6,0.710575,0.394929,0.636923,0.362427,0.227087,0.353900,0.123258,0.222196
1,contact_door_opening,nominal_shared_autonomy,7,0.725656,0.390702,0.572972,0.361492,0.198947,0.230556,0.121318,0.198799
1,contact_door_opening,nominal_shared_autonomy,8,0.741657,0.439957,0.636170,0.362381,0.177972,0.241545,0.125119,0.214061
1,contact_door_opening,nominal_shared_autonomy,9,0.761082,0.377546,0.653929,0.418137,0.218374,0.339940,0.162714,0.219301
1,contact_door_opening,nominal_shared_autonomy,10,0.742347,0.377401,0.666616,0.362988,0.220647,0.286048,0.170105,0.212563
1,contact_door_opening,nominal_shared_autonomy,11,0.735229,0.381663,0.663051,0.354774,0.144515,0.311399,0.150803,0.216538
1,contact_door_opening,nominal_shared_autonomy,12,0.670232,0.358923,0.585691,0.361089,0.184530,0.248230,0.135981,0.188140
1,contact_door_opening,nominal_shared_autonomy,13,0.786433,0.402551,0.685691,0.335011,0.282262,0.289743,0.170413,0.223938
1,contact_door_opening,nominal_shared_autonomy,14,0.781988,0.442095,0.648601,0.411455,0.271118,0.312149,0.122929,0.225857
1,contact_door_opening,nominal_shared_autonomy,15,0.727199,0.442090,0.658648,0.357934,0.189588,0.326814,0.144884,0.227575
1,contact_door_opening,nominal_shared_autonomy,16,0.746017,0.403646,0.694387,0.337568,0.220597,0.289217,0.097232,0.219744
1,contact_door_opening,nominal_shared_autonomy,17,0.745537,0.430120,0.625125,0.340788,0.197840,0.308378,0.164294,0.217080
1,contact_door_opening,nominal_shared_autonomy,18,0.712160,0.432815,0.695410,0.336601,0.200695,0.311760,0.189738,0.228371
1,contact_door_opening,nominal_shared_autonomy,19,0.771685,0.384258,0.672759,0.410443,0.238071,0.239638,0.152165,0.213133
1,contact_door_opening,nominal_shared_autonomy,20,0.728878,0.409371,0.647747,0.372004,0.210810,0.275085,0.103658,0.214297
1,contact_door_opening,nominal_shared_autonomy,21,0.715172,0.321149,0.689118,0.395817,0.226458,0.329985,0.147675,0.211677
1,contact_door_opening,nominal_shared_autonomy,22,0.734094,0.388273,0.638569,0.349321,0.156910,0.261772,0.095380,0.208233
1,contact_door_opening,nominal_shared_autonomy,23,0.725518,0.371609,0.623443,0.374897,0.255420,0.321778,0.097593,0.203042
1,contact_door_opening,nominal_shared_autonomy,24,0.720618,0.395178,0.667247,0.422761,0.225384,0.286476,0.155811,0.215732
1,contact_door_opening,nominal_shared_autonomy,25,0.746078,0.402517,0.719380,0.320103,0.306748,0.346540,0.105290,0.228831
1,contact_door_opening,nominal_shared_autonomy,26,0.695143,0.342786,0.568573,0.326711,0.171200,0.317734,0.120901,0.195989
1,contact_door_opening,nominal_shared_autonomy,27,0.738160,0.343201,0.725200,0.322303,0.292799,0.304493,0.180084,0.225825
1,contact_door_opening,nominal_shared_autonomy,28,0.740195,0.349632,0.687433,0.397621,0.215941,0.255665,0.151169,0.203417
1,contact_door_opening,nominal_shared_autonomy,29,0.756792,0.348303,0.610261,0.384989,0.230371,0.252642,0.163131,0.194566
1,contact_door_opening,nominal_shared_autonomy,30,0.731997,0.323161,0.590548,0.351453,0.159246,0.298839,0.137664,0.192414
1,contact_door_opening,nominal_shared_autonomy,31,0.792785,0.350737,0.663991,0.428077,0.256798,0.315220,0.164719,0.211547
1,contact_door_opening,intent_ambiguity_shift,0,0.830255,0.443863,0.675882,0.696297,0.270606,0.293600,0.331959,0.238543
1,contact_door_opening,intent_ambiguity_shift,1,0.804040,0.407608,0.653967,0.690309,0.256931,0.336099,0.325993,0.237087
1,contact_door_opening,intent_ambiguity_shift,2,0.827454,0.428420,0.669196,0.610945,0.275019,0.342753,0.294922,0.244129
1,contact_door_opening,intent_ambiguity_shift,3,0.819838,0.425760,0.718670,0.674651,0.291147,0.369813,0.346700,0.253062
1,contact_door_opening,intent_ambiguity_shift,4,0.774297,0.409895,0.635274,0.636161,0.216752,0.264678,0.270161,0.222198
1,contact_door_opening,intent_ambiguity_shift,5,0.805420,0.458854,0.667826,0.722232,0.240756,0.396598,0.279663,0.249527
1,contact_door_opening,intent_ambiguity_shift,6,0.821816,0.497805,0.725390,0.631480,0.230104,0.248864,0.327525,0.249562
1,contact_door_opening,intent_ambiguity_shift,7,0.807883,0.426853,0.697614,0.620689,0.260393,0.321264,0.277373,0.241676
1,contact_door_opening,intent_ambiguity_shift,8,0.829738,0.464212,0.662053,0.636410,0.284543,0.373174,0.230300,0.245235
1,contact_door_opening,intent_ambiguity_shift,9,0.790835,0.471304,0.662363,0.680821,0.278519,0.324703,0.273210,0.248189
1,contact_door_opening,intent_ambiguity_shift,10,0.757761,0.471205,0.699606,0.704339,0.312702,0.340856,0.341483,0.256294
1,contact_door_opening,intent_ambiguity_shift,11,0.793844,0.375845,0.659790,0.696723,0.278211,0.366595,0.311664,0.238167
1,contact_door_opening,intent_ambiguity_shift,12,0.824406,0.468100,0.731692,0.646990,0.251075,0.349646,0.325340,0.263292
1,contact_door_opening,intent_ambiguity_shift,13,0.790566,0.397343,0.668330,0.619519,0.272040,0.355064,0.277045,0.234115
1,contact_door_opening,intent_ambiguity_shift,14,0.757045,0.363947,0.591304,0.643435,0.296958,0.261313,0.302903,0.209659
1,contact_door_opening,intent_ambiguity_shift,15,0.802398,0.353268,0.692983,0.688968,0.372333,0.376944,0.350853,0.238581
1,contact_door_opening,intent_ambiguity_shift,16,0.843076,0.450962,0.712517,0.674016,0.310017,0.232452,0.347061,0.240043
1,contact_door_opening,intent_ambiguity_shift,17,0.790741,0.429587,0.688690,0.621522,0.317653,0.315657,0.273344,0.239880
1,contact_door_opening,intent_ambiguity_shift,18,0.819316,0.412592,0.676487,0.656043,0.269127,0.319241,0.292530,0.232396
1,contact_door_opening,intent_ambiguity_shift,19,0.818364,0.439854,0.712074,0.686128,0.214346,0.378221,0.339755,0.255339
1,contact_door_opening,intent_ambiguity_shift,20,0.825752,0.456155,0.690075,0.660253,0.309920,0.285361,0.317664,0.247719
1,contact_door_opening,intent_ambiguity_shift,21,0.783313,0.443614,0.695406,0.649538,0.298174,0.318472,0.341314,0.244562
1,contact_door_opening,intent_ambiguity_shift,22,0.804223,0.402583,0.659419,0.640374,0.306803,0.274498,0.312384,0.229435
1,contact_door_opening,intent_ambiguity_shift,23,0.790882,0.473327,0.640311,0.580572,0.275059,0.341639,0.314123,0.248524
1,contact_door_opening,intent_ambiguity_shift,24,0.807152,0.457792,0.683445,0.614675,0.270321,0.338228,0.296403,0.251669
1,contact_door_opening,intent_ambiguity_shift,25,0.795875,0.411135,0.696562,0.648936,0.312219,0.311696,0.273931,0.237572
1,contact_door_opening,intent_ambiguity_shift,26,0.795902,0.443651,0.642642,0.668550,0.346269,0.350210,0.309001,0.242843
1,contact_door_opening,intent_ambiguity_shift,27,0.775994,0.453939,0.690637,0.677015,0.280646,0.295410,0.307292,0.240127
1,contact_door_opening,intent_ambiguity_shift,28,0.766692,0.395691,0.708673,0.676143,0.276891,0.270518,0.315900,0.231087
1,contact_door_opening,intent_ambiguity_shift,29,0.811420,0.430183,0.598466,0.636218,0.294565,0.328982,0.318422,0.232868
1,contact_door_opening,intent_ambiguity_shift,30,0.785709,0.416609,0.668493,0.707434,0.248899,0.307255,0.365914,0.241911
1,contact_door_opening,intent_ambiguity_shift,31,0.788960,0.316930,0.695605,0.631137,0.251389,0.320351,0.319901,0.225891
1,contact_door_opening,contact_mode_shift,0,0.813144,0.440441,0.985150,0.430297,0.239508,0.394140,0.246383,0.297671
1,contact_door_opening,contact_mode_shift,1,0.805589,0.522813,0.974853,0.397519,0.284642,0.388086,0.177656,0.303427
1,contact_door_opening,contact_mode_shift,2,0.813665,0.425324,0.946546,0.425406,0.256292,0.358846,0.234961,0.276424
1,contact_door_opening,contact_mode_shift,3,0.853753,0.453298,0.913562,0.465234,0.228918,0.418703,0.189931,0.283294
1,contact_door_opening,contact_mode_shift,4,0.775630,0.533433,0.958563,0.448024,0.242854,0.359896,0.213980,0.298197
1,contact_door_opening,contact_mode_shift,5,0.859322,0.472249,0.974253,0.407968,0.284002,0.340468,0.213352,0.283826
1,contact_door_opening,contact_mode_shift,6,0.829151,0.500672,0.980174,0.435487,0.252554,0.378104,0.186613,0.296722
1,contact_door_opening,contact_mode_shift,7,0.827261,0.483718,0.932021,0.427848,0.248866,0.430471,0.231789,0.296533
1,contact_door_opening,contact_mode_shift,8,0.817635,0.517581,1.000000,0.387134,0.265363,0.391763,0.167561,0.302834
1,contact_door_opening,contact_mode_shift,9,0.879946,0.495365,0.951948,0.438646,0.267823,0.316775,0.194509,0.284745
1,contact_door_opening,contact_mode_shift,10,0.777750,0.491231,0.953299,0.425533,0.286004,0.329916,0.239968,0.291740
1,contact_door_opening,contact_mode_shift,11,0.828354,0.505673,0.908462,0.408401,0.195803,0.375531,0.221770,0.290547
1,contact_door_opening,contact_mode_shift,12,0.853919,0.523898,0.961016,0.459718,0.279032,0.322584,0.188207,0.293376
1,contact_door_opening,contact_mode_shift,13,0.857767,0.525561,0.971876,0.367462,0.223953,0.437251,0.234131,0.309342
1,contact_door_opening,contact_mode_shift,14,0.820039,0.487214,0.933861,0.409291,0.209260,0.460614,0.179674,0.296760
1,contact_door_opening,contact_mode_shift,15,0.847265,0.544600,0.942127,0.375875,0.224220,0.417260,0.171330,0.300795
1,contact_door_opening,contact_mode_shift,16,0.854031,0.479438,0.911895,0.472674,0.276334,0.374658,0.196689,0.285853
1,contact_door_opening,contact_mode_shift,17,0.808135,0.506475,0.976236,0.416037,0.257537,0.388479,0.188955,0.299831
1,contact_door_opening,contact_mode_shift,18,0.835482,0.507832,0.979645,0.376229,0.219861,0.361454,0.179362,0.298066
1,contact_door_opening,contact_mode_shift,19,0.830135,0.514601,0.908578,0.454056,0.218617,0.367022,0.209817,0.288644
1,contact_door_opening,contact_mode_shift,20,0.800079,0.456384,0.938407,0.451850,0.324195,0.330272,0.228485,0.281023
1,contact_door_opening,contact_mode_shift,21,0.838818,0.516124,0.959693,0.410988,0.249224,0.410297,0.162422,0.304343
1,contact_door_opening,contact_mode_shift,22,0.896852,0.517429,0.933253,0.385313,0.221202,0.433445,0.180357,0.301560
1,contact_door_opening,contact_mode_shift,23,0.847507,0.513266,1.000000,0.451409,0.234637,0.423087,0.226636,0.312917
1,contact_door_opening,contact_mode_shift,24,0.825824,0.531603,0.977028,0.453916,0.193783,0.362968,0.255454,0.309459
1,contact_door_opening,contact_mode_shift,25,0.807003,0.486602,0.949340,0.462279,0.252284,0.491879,0.245192,0.306251
1,contact_door_opening,contact_mode_shift,26,0.813121,0.503182,0.986353,0.385394,0.247251,0.400659,0.210508,0.304095
1,contact_door_opening,contact_mode_shift,27,0.790060,0.468931,1.000000,0.421326,0.198143,0.381105,0.190429,0.293793
1,contact_door_opening,contact_mode_shift,28,0.828897,0.453712,0.963961,0.396679,0.249845,0.301313,0.199276,0.277069
1,contact_door_opening,contact_mode_shift,29,0.827627,0.474894,0.965644,0.479184,0.292755,0.378322,0.190480,0.289601
1,contact_door_opening,contact_mode_shift,30,0.757800,0.505782,0.847165,0.371519,0.251765,0.422808,0.174325,0.283657
1,contact_door_opening,contact_mode_shift,31,0.822720,0.480491,0.869731,0.434455,0.269224,0.425469,0.184446,0.286938
1,contact_door_opening,human_delay_shift,0,0.827394,0.446407,0.720678,0.520254,0.545587,0.288149,0.212148,0.245286
1,contact_door_opening,human_delay_shift,1,0.797380,0.468384,0.696313,0.532052,0.547205,0.342844,0.218469,0.248237
1,contact_door_opening,human_delay_shift,2,0.824948,0.454126,0.678675,0.537947,0.580712,0.333283,0.219754,0.241911
1,contact_door_opening,human_delay_shift,3,0.835014,0.468389,0.704660,0.475493,0.554530,0.314852,0.223903,0.248988
1,contact_door_opening,human_delay_shift,4,0.820433,0.510571,0.613994,0.516253,0.522885,0.362835,0.218931,0.250155
1,contact_door_opening,human_delay_shift,5,0.795147,0.423734,0.654456,0.550072,0.567490,0.339878,0.249447,0.234031
1,contact_door_opening,human_delay_shift,6,0.782392,0.376405,0.702165,0.504732,0.545470,0.388264,0.238611,0.239214
1,contact_door_opening,human_delay_shift,7,0.806940,0.442293,0.635940,0.491144,0.489440,0.326098,0.249805,0.233705
