split,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
low_signal_high_risk_shift,cbf_safety_filter,2,192,0.395833,0.161458,0.273267,0.313217,0.304604,0.333933,0.652559,0.213655,0.284271,0.522504,0.115551,0.094271
low_signal_high_risk_shift,cbf_safety_filter,3,192,0.395833,0.213542,0.273248,0.308715,0.301669,0.336097,0.653193,0.210735,0.281319,0.521810,0.115091,0.063617
low_signal_high_risk_shift,cbf_safety_filter,4,192,0.489583,0.130208,0.272753,0.310932,0.303305,0.335163,0.652038,0.212619,0.283929,0.522349,0.115390,0.208195
low_signal_high_risk_shift,cbf_safety_filter,5,192,0.468750,0.161458,0.272615,0.314304,0.303682,0.335646,0.653473,0.213094,0.282912,0.521072,0.115380,0.167161
low_signal_high_risk_shift,cbf_safety_filter,6,192,0.380208,0.166667,0.273009,0.312009,0.303846,0.335947,0.653740,0.214219,0.282904,0.520226,0.115643,0.075689
low_signal_high_risk_shift,cbf_safety_filter,7,192,0.447917,0.125000,0.273217,0.312485,0.302736,0.335056,0.654010,0.213060,0.282066,0.522733,0.114265,0.169486
low_signal_high_risk_shift,cbf_safety_filter,8,192,0.411458,0.130208,0.272707,0.312373,0.303507,0.338392,0.650992,0.215170,0.282458,0.522293,0.115565,0.128977
low_signal_high_risk_shift,cbf_safety_filter,9,192,0.380208,0.130208,0.274380,0.314250,0.305059,0.334047,0.652587,0.212956,0.283105,0.521426,0.115551,0.097481
low_signal_high_risk_shift,confidence_threshold_shared_control,0,192,0.130208,0.312500,0.450261,0.868474,0.403066,0.464707,0.342430,0.367316,0.352285,0.333753,0.062784,-0.514133
low_signal_high_risk_shift,confidence_threshold_shared_control,1,192,0.151042,0.276042,0.449073,0.866734,0.402605,0.464717,0.341731,0.365814,0.350807,0.333777,0.062594,-0.469814
low_signal_high_risk_shift,confidence_threshold_shared_control,2,192,0.161458,0.255208,0.449622,0.867044,0.406189,0.461970,0.341147,0.368818,0.353932,0.331419,0.062633,-0.447284
low_signal_high_risk_shift,confidence_threshold_shared_control,3,192,0.109375,0.385417,0.448093,0.867373,0.402814,0.463653,0.341705,0.365665,0.352099,0.330459,0.062299,-0.579095
low_signal_high_risk_shift,confidence_threshold_shared_control,4,192,0.114583,0.312500,0.447120,0.866254,0.403592,0.464572,0.341927,0.366215,0.352861,0.331185,0.062495,-0.528438
low_signal_high_risk_shift,confidence_threshold_shared_control,5,192,0.140625,0.307292,0.450728,0.867930,0.404917,0.464517,0.341105,0.366573,0.353860,0.331435,0.062567,-0.500779
low_signal_high_risk_shift,confidence_threshold_shared_control,6,192,0.140625,0.348958,0.450207,0.869369,0.405550,0.465507,0.343805,0.366064,0.353949,0.332027,0.062324,-0.526780
low_signal_high_risk_shift,confidence_threshold_shared_control,7,192,0.171875,0.291667,0.448670,0.867735,0.402325,0.464302,0.343747,0.365961,0.351901,0.332458,0.062438,-0.458567
low_signal_high_risk_shift,confidence_threshold_shared_control,8,192,0.151042,0.338542,0.448510,0.867015,0.404596,0.466166,0.340229,0.366215,0.350560,0.332089,0.062249,-0.509144
low_signal_high_risk_shift,confidence_threshold_shared_control,9,192,0.177083,0.317708,0.448786,0.869023,0.405330,0.463944,0.342861,0.366720,0.352296,0.333918,0.062586,-0.470427
low_signal_high_risk_shift,controller_fusion_prior,0,192,0.072917,0.395833,0.570783,0.453964,0.403912,0.433560,0.196938,0.221985,0.362616,0.230952,0.258756,-0.547244
low_signal_high_risk_shift,controller_fusion_prior,1,192,0.041667,0.390625,0.571327,0.455903,0.405311,0.435724,0.196441,0.222410,0.361685,0.234419,0.255529,-0.576432
low_signal_high_risk_shift,controller_fusion_prior,2,192,0.052083,0.479167,0.571841,0.457618,0.404673,0.436449,0.197045,0.222465,0.362726,0.231636,0.255847,-0.621393
low_signal_high_risk_shift,controller_fusion_prior,3,192,0.078125,0.369792,0.570947,0.453723,0.404820,0.434954,0.197538,0.221707,0.361845,0.231963,0.256646,-0.526109
low_signal_high_risk_shift,controller_fusion_prior,4,192,0.072917,0.385417,0.570664,0.454139,0.405513,0.434305,0.196329,0.221248,0.361904,0.232004,0.256833,-0.541118
low_signal_high_risk_shift,controller_fusion_prior,5,192,0.067708,0.421875,0.570521,0.457413,0.407884,0.437030,0.197024,0.223435,0.363038,0.231616,0.256378,-0.570550
low_signal_high_risk_shift,controller_fusion_prior,6,192,0.098958,0.359375,0.570209,0.457845,0.406644,0.434973,0.196461,0.221502,0.365010,0.233062,0.255590,-0.499982
low_signal_high_risk_shift,controller_fusion_prior,7,192,0.057292,0.375000,0.571073,0.454542,0.405928,0.434524,0.197319,0.222559,0.362880,0.231769,0.255900,-0.550628
low_signal_high_risk_shift,controller_fusion_prior,8,192,0.031250,0.322917,0.571090,0.458226,0.405468,0.436530,0.196042,0.223087,0.363299,0.233163,0.255199,-0.545589
low_signal_high_risk_shift,controller_fusion_prior,9,192,0.078125,0.390625,0.569419,0.456003,0.407177,0.436222,0.195377,0.222669,0.363574,0.232722,0.255606,-0.539990
low_signal_high_risk_shift,fixed_human_teleoperation,0,192,0.125000,0.317708,0.411412,1.000000,0.423479,0.304731,0.393518,0.454293,0.333137,0.411157,0.055668,-0.533104
low_signal_high_risk_shift,fixed_human_teleoperation,1,192,0.093750,0.291667,0.411634,1.000000,0.421088,0.306462,0.394649,0.453956,0.332746,0.413347,0.055866,-0.547965
low_signal_high_risk_shift,fixed_human_teleoperation,2,192,0.140625,0.276042,0.412606,1.000000,0.423394,0.303629,0.397121,0.453164,0.334175,0.411038,0.056052,-0.491398
low_signal_high_risk_shift,fixed_human_teleoperation,3,192,0.083333,0.276042,0.411379,1.000000,0.418666,0.305477,0.395366,0.452935,0.331948,0.415190,0.055819,-0.547965
low_signal_high_risk_shift,fixed_human_teleoperation,4,192,0.161458,0.281250,0.410468,1.000000,0.421207,0.306482,0.396663,0.453392,0.333602,0.412068,0.055649,-0.473311
low_signal_high_risk_shift,fixed_human_teleoperation,5,192,0.119792,0.255208,0.412501,1.000000,0.423453,0.304534,0.394184,0.453873,0.333861,0.412229,0.055693,-0.499712
low_signal_high_risk_shift,fixed_human_teleoperation,6,192,0.062500,0.291667,0.413630,1.000000,0.421326,0.304577,0.396233,0.455614,0.334594,0.411304,0.055687,-0.579565
low_signal_high_risk_shift,fixed_human_teleoperation,7,192,0.119792,0.312500,0.412274,1.000000,0.420542,0.305826,0.395242,0.453983,0.332756,0.411155,0.055858,-0.534792
low_signal_high_risk_shift,fixed_human_teleoperation,8,192,0.177083,0.276042,0.412744,1.000000,0.419862,0.305338,0.393821,0.453654,0.333373,0.412398,0.055545,-0.454927
low_signal_high_risk_shift,fixed_human_teleoperation,9,192,0.083333,0.307292,0.411812,1.000000,0.422522,0.304842,0.395489,0.454334,0.332466,0.412817,0.055931,-0.568119
low_signal_high_risk_shift,fixed_policy_authority,0,192,0.015625,0.432292,0.639360,0.288410,0.559969,0.311898,0.003267,0.138021,0.423597,0.015320,0.409380,-0.622018
low_signal_high_risk_shift,fixed_policy_authority,1,192,0.005208,0.468750,0.640367,0.285777,0.559084,0.316324,0.003120,0.137325,0.423601,0.014574,0.410599,-0.654990
low_signal_high_risk_shift,fixed_policy_authority,2,192,0.005208,0.411458,0.640461,0.285602,0.561673,0.314737,0.002604,0.138233,0.422413,0.015733,0.411267,-0.619807
low_signal_high_risk_shift,fixed_policy_authority,3,192,0.010417,0.432292,0.638968,0.283954,0.557541,0.314598,0.003948,0.135722,0.422392,0.016135,0.410797,-0.625710
low_signal_high_risk_shift,fixed_policy_authority,4,192,0.000000,0.401042,0.640216,0.286197,0.559528,0.315531,0.003357,0.138335,0.423068,0.015523,0.409299,-0.618340
low_signal_high_risk_shift,fixed_policy_authority,5,192,0.000000,0.463542,0.641140,0.287504,0.561062,0.314540,0.002824,0.137353,0.422529,0.015596,0.409787,-0.657706
low_signal_high_risk_shift,fixed_policy_authority,6,192,0.000000,0.395833,0.639309,0.288586,0.560634,0.315609,0.003197,0.136843,0.423288,0.015277,0.410371,-0.615508
low_signal_high_risk_shift,fixed_policy_authority,7,192,0.000000,0.484375,0.641645,0.286776,0.560302,0.315259,0.002583,0.137631,0.422071,0.015685,0.409977,-0.670586
low_signal_high_risk_shift,fixed_policy_authority,8,192,0.005208,0.453125,0.640259,0.284577,0.560292,0.316398,0.003260,0.138008,0.421995,0.015261,0.411071,-0.645247
low_signal_high_risk_shift,fixed_policy_authority,9,192,0.000000,0.427083,0.641071,0.288748,0.560358,0.313231,0.002985,0.137845,0.421012,0.016291,0.409032,-0.635150
low_signal_high_risk_shift,mpc_risk_arbitration,0,192,0.447917,0.213542,0.251532,0.357763,0.287162,0.345981,0.721216,0.281683,0.263828,0.550703,0.129173,0.108840
low_signal_high_risk_shift,mpc_risk_arbitration,1,192,0.489583,0.187500,0.251909,0.357241,0.288647,0.343985,0.720819,0.282220,0.262251,0.551388,0.129265,0.166600
low_signal_high_risk_shift,mpc_risk_arbitration,2,192,0.432292,0.182292,0.252226,0.359107,0.288556,0.345981,0.718703,0.281682,0.262857,0.550243,0.130001,0.111670
low_signal_high_risk_shift,mpc_risk_arbitration,3,192,0.463542,0.192708,0.250393,0.355563,0.285353,0.346255,0.722352,0.280942,0.262501,0.553293,0.129147,0.138616
low_signal_high_risk_shift,mpc_risk_arbitration,4,192,0.453125,0.197917,0.251587,0.356852,0.286227,0.345195,0.720907,0.280428,0.264247,0.552155,0.129320,0.124285
low_signal_high_risk_shift,mpc_risk_arbitration,5,192,0.453125,0.229167,0.251237,0.356097,0.288395,0.346143,0.718673,0.281581,0.261307,0.550869,0.129591,0.104425
low_signal_high_risk_shift,mpc_risk_arbitration,6,192,0.421875,0.223958,0.251957,0.359512,0.289622,0.344199,0.720394,0.281106,0.263950,0.553718,0.129850,0.075626
low_signal_high_risk_shift,mpc_risk_arbitration,7,192,0.437500,0.187500,0.252564,0.356759,0.288186,0.344953,0.721435,0.279742,0.262631,0.552304,0.129361,0.114723
low_signal_high_risk_shift,mpc_risk_arbitration,8,192,0.401042,0.218750,0.252030,0.357216,0.287851,0.346254,0.721141,0.280830,0.262491,0.552374,0.129485,0.058679
low_signal_high_risk_shift,mpc_risk_arbitration,9,192,0.484375,0.177083,0.251084,0.355574,0.286521,0.345865,0.720466,0.280965,0.262967,0.552297,0.129737,0.168668
low_signal_high_risk_shift,oracle_authority_assignment,0,192,0.593750,0.156250,0.196819,0.401858,0.269731,0.323330,0.845061,0.304994,0.213097,0.671663,0.081071,0.306373
low_signal_high_risk_shift,oracle_authority_assignment,1,192,0.500000,0.130208,0.195810,0.399306,0.268635,0.325621,0.844837,0.304842,0.211682,0.672453,0.080981,0.229531
low_signal_high_risk_shift,oracle_authority_assignment,2,192,0.588542,0.145833,0.197545,0.402155,0.270424,0.323770,0.844216,0.306226,0.213138,0.674052,0.080768,0.307016
low_signal_high_risk_shift,oracle_authority_assignment,3,192,0.552083,0.145833,0.196427,0.401692,0.267046,0.323520,0.846162,0.304528,0.212636,0.672608,0.080508,0.271844
low_signal_high_risk_shift,oracle_authority_assignment,4,192,0.489583,0.182292,0.195701,0.402928,0.268161,0.326548,0.846932,0.304230,0.213383,0.670560,0.080480,0.186175
low_signal_high_risk_shift,oracle_authority_assignment,5,192,0.552083,0.130208,0.197966,0.404410,0.271335,0.327977,0.843294,0.306757,0.212287,0.671132,0.080526,0.278821
low_signal_high_risk_shift,oracle_authority_assignment,6,192,0.557292,0.098958,0.195748,0.402797,0.270276,0.327678,0.845097,0.305898,0.213070,0.669660,0.080792,0.304782
low_signal_high_risk_shift,oracle_authority_assignment,7,192,0.562500,0.093750,0.196374,0.399698,0.269343,0.323578,0.844702,0.304127,0.211750,0.671587,0.080996,0.314593
low_signal_high_risk_shift,oracle_authority_assignment,8,192,0.562500,0.135417,0.196390,0.402413,0.268630,0.324001,0.846066,0.306090,0.212476,0.671997,0.080820,0.288080
low_signal_high_risk_shift,oracle_authority_assignment,9,192,0.447917,0.151042,0.196943,0.401045,0.270524,0.325461,0.844438,0.305734,0.213384,0.671353,0.080811,0.163427
low_signal_high_risk_shift,pomdp_handoff_policy,0,192,0.364583,0.203125,0.289525,0.542289,0.313954,0.383832,0.649383,0.342971,0.272617,0.512154,0.102399,-0.042524
low_signal_high_risk_shift,pomdp_handoff_policy,1,192,0.375000,0.208333,0.288564,0.540639,0.312254,0.383087,0.651081,0.340819,0.272399,0.510049,0.102995,-0.033988
low_signal_high_risk_shift,pomdp_handoff_policy,2,192,0.296875,0.239583,0.289053,0.541161,0.312267,0.385922,0.651426,0.341375,0.272307,0.510435,0.102449,-0.132105
low_signal_high_risk_shift,pomdp_handoff_policy,3,192,0.375000,0.255208,0.287725,0.540702,0.310963,0.383935,0.650840,0.339687,0.272928,0.513260,0.102247,-0.062657
low_signal_high_risk_shift,pomdp_handoff_policy,4,192,0.369792,0.276042,0.288636,0.541515,0.311426,0.384459,0.649557,0.341808,0.273389,0.512113,0.102603,-0.081656
low_signal_high_risk_shift,pomdp_handoff_policy,5,192,0.364583,0.244792,0.288172,0.539423,0.314238,0.383400,0.650947,0.342304,0.272854,0.511461,0.102740,-0.067133
low_signal_high_risk_shift,pomdp_handoff_policy,6,192,0.333333,0.192708,0.290023,0.540941,0.313472,0.385081,0.650724,0.340363,0.274521,0.511678,0.102725,-0.066821
low_signal_high_risk_shift,pomdp_handoff_policy,7,192,0.354167,0.244792,0.289382,0.540343,0.313318,0.384795,0.650673,0.340891,0.273104,0.513488,0.102676,-0.077974
low_signal_high_risk_shift,pomdp_handoff_policy,8,192,0.364583,0.218750,0.289888,0.540085,0.313295,0.383973,0.649003,0.341365,0.272436,0.512084,0.102592,-0.051554
low_signal_high_risk_shift,pomdp_handoff_policy,9,192,0.411458,0.234375,0.289615,0.539765,0.312129,0.385651,0.649147,0.342587,0.272561,0.513905,0.103057,-0.014347
low_signal_high_risk_shift,recovery_aware_mpc,0,192,0.427083,0.234375,0.265409,0.405267,0.284751,0.353140,0.770588,0.328641,0.270997,0.542226,0.126755,0.059000
low_signal_high_risk_shift,recovery_aware_mpc,1,192,0.484375,0.229167,0.265204,0.402471,0.283299,0.354829,0.769101,0.327743,0.272038,0.544458,0.126756,0.120244
low_signal_high_risk_shift,recovery_aware_mpc,2,192,0.442708,0.171875,0.266873,0.404921,0.285673,0.353825,0.769440,0.328471,0.272898,0.543267,0.126316,0.112788
low_signal_high_risk_shift,recovery_aware_mpc,3,192,0.505208,0.203125,0.264712,0.402733,0.280983,0.354659,0.769274,0.326975,0.272024,0.543841,0.126134,0.157765
low_signal_high_risk_shift,recovery_aware_mpc,4,192,0.463542,0.197917,0.265083,0.403107,0.283869,0.354970,0.771736,0.326697,0.272772,0.544044,0.126395,0.118871
low_signal_high_risk_shift,recovery_aware_mpc,5,192,0.421875,0.213542,0.264912,0.407023,0.285458,0.357248,0.770167,0.328825,0.273388,0.542190,0.125460,0.065754
low_signal_high_risk_shift,recovery_aware_mpc,6,192,0.416667,0.255208,0.266458,0.406475,0.284571,0.356015,0.769083,0.329166,0.274157,0.539297,0.126362,0.034626
low_signal_high_risk_shift,recovery_aware_mpc,7,192,0.458333,0.192708,0.265190,0.405539,0.283089,0.353196,0.769470,0.329706,0.272165,0.543095,0.125989,0.116137
low_signal_high_risk_shift,recovery_aware_mpc,8,192,0.432292,0.187500,0.264866,0.402739,0.284005,0.355939,0.769403,0.330101,0.273029,0.543727,0.126809,0.093557
low_signal_high_risk_shift,recovery_aware_mpc,9,192,0.447917,0.192708,0.266885,0.406298,0.284363,0.355917,0.769161,0.329885,0.273864,0.542418,0.125313,0.104541
low_signal_high_risk_shift,uncertainty_triggered_handoff,0,192,0.244792,0.218750,0.362699,0.792241,0.342950,0.493447,0.491866,0.368318,0.323998,0.431620,0.053393,-0.283214
low_signal_high_risk_shift,uncertainty_triggered_handoff,1,192,0.276042,0.234375,0.363759,0.790873,0.342328,0.494767,0.491107,0.368041,0.321093,0.432726,0.054084,-0.261680
low_signal_high_risk_shift,uncertainty_triggered_handoff,2,192,0.291667,0.250000,0.364539,0.789377,0.346566,0.494263,0.492064,0.368428,0.323431,0.431233,0.054662,-0.256158
low_signal_high_risk_shift,uncertainty_triggered_handoff,3,192,0.265625,0.260417,0.363759,0.787998,0.342124,0.493085,0.491670,0.368152,0.322003,0.433344,0.054003,-0.287284
low_signal_high_risk_shift,uncertainty_triggered_handoff,4,192,0.250000,0.250000,0.363183,0.790389,0.343024,0.493571,0.491044,0.368274,0.324437,0.430741,0.053841,-0.297145
low_signal_high_risk_shift,uncertainty_triggered_handoff,5,192,0.270833,0.187500,0.364529,0.791095,0.343339,0.498327,0.492060,0.367973,0.324303,0.431193,0.053782,-0.238578
low_signal_high_risk_shift,uncertainty_triggered_handoff,6,192,0.270833,0.234375,0.366237,0.791174,0.345016,0.495376,0.491597,0.367682,0.324230,0.429266,0.053644,-0.268008
low_signal_high_risk_shift,uncertainty_triggered_handoff,7,192,0.317708,0.197917,0.364118,0.789750,0.343625,0.497326,0.490646,0.366921,0.322015,0.432857,0.053942,-0.197669
low_signal_high_risk_shift,uncertainty_triggered_handoff,8,192,0.239583,0.244792,0.362947,0.790705,0.342690,0.496410,0.490990,0.367928,0.321674,0.433365,0.054106,-0.304607
low_signal_high_risk_shift,uncertainty_triggered_handoff,9,192,0.276042,0.276042,0.363369,0.789828,0.345128,0.496726,0.487686,0.367203,0.323034,0.432135,0.054288,-0.288038
nominal_shared_autonomy,authority_boundary_v4,0,192,0.380208,0.213542,0.283366,0.732211,0.190659,0.309935,0.612022,0.339622,0.201360,0.568255,0.050561,-0.051458
nominal_shared_autonomy,authority_boundary_v4,1,192,0.552083,0.197917,0.283664,0.733539,0.192051,0.311223,0.611750,0.340265,0.202116,0.568508,0.050217,0.129248
nominal_shared_autonomy,authority_boundary_v4,2,192,0.520833,0.213542,0.283435,0.730441,0.191729,0.312247,0.611872,0.339660,0.203136,0.568680,0.051112,0.089110
nominal_shared_autonomy,authority_boundary_v4,3,192,0.421875,0.213542,0.285195,0.733265,0.191845,0.312793,0.612233,0.338842,0.203779,0.568326,0.050400,-0.010939
nominal_shared_autonomy,authority_boundary_v4,4,192,0.401042,0.161458,0.283866,0.733075,0.189931,0.312020,0.613832,0.340281,0.201741,0.567578,0.050163,0.001280
nominal_shared_autonomy,authority_boundary_v4,5,192,0.442708,0.192708,0.284527,0.733570,0.190752,0.310277,0.612454,0.339933,0.201645,0.568879,0.050170,0.023290
nominal_shared_autonomy,authority_boundary_v4,6,192,0.427083,0.166667,0.284595,0.733613,0.190009,0.311555,0.611858,0.339514,0.203052,0.569106,0.050254,0.023743
nominal_shared_autonomy,authority_boundary_v4,7,192,0.380208,0.140625,0.285501,0.735866,0.193784,0.313093,0.614130,0.341496,0.202796,0.570010,0.049723,-0.008558
nominal_shared_autonomy,authority_boundary_v4,8,192,0.447917,0.192708,0.284647,0.733654,0.192064,0.312721,0.613740,0.340969,0.201454,0.568265,0.050403,0.027944
nominal_shared_autonomy,authority_boundary_v4,9,192,0.385417,0.130208,0.285752,0.732674,0.190829,0.313874,0.613106,0.340308,0.203161,0.567704,0.050490,0.004228
nominal_shared_autonomy,authority_boundary_v5,0,192,0.500000,0.140625,0.251084,0.580081,0.177737,0.290054,0.679262,0.324364,0.191785,0.599407,0.072288,0.169482
nominal_shared_autonomy,authority_boundary_v5,1,192,0.546875,0.166667,0.248968,0.581184,0.176462,0.291476,0.678738,0.323856,0.193031,0.597485,0.071931,0.200518
nominal_shared_autonomy,authority_boundary_v5,2,192,0.505208,0.187500,0.250901,0.577277,0.175845,0.293334,0.680402,0.324211,0.193137,0.597650,0.072266,0.146362
nominal_shared_autonomy,authority_boundary_v5,3,192,0.484375,0.156250,0.250938,0.579873,0.176399,0.291461,0.679143,0.325776,0.191991,0.599130,0.072332,0.144151
nominal_shared_autonomy,authority_boundary_v5,4,192,0.510417,0.197917,0.248409,0.578671,0.173993,0.290341,0.679306,0.324721,0.192070,0.599848,0.072416,0.145918
nominal_shared_autonomy,authority_boundary_v5,5,192,0.479167,0.177083,0.250620,0.579804,0.177699,0.291759,0.678922,0.324475,0.192111,0.598980,0.072188,0.125990
nominal_shared_autonomy,authority_boundary_v5,6,192,0.473958,0.156250,0.250017,0.579557,0.175206,0.292211,0.681057,0.326215,0.191562,0.598690,0.071853,0.134250
nominal_shared_autonomy,authority_boundary_v5,7,192,0.531250,0.171875,0.249726,0.578713,0.177971,0.289896,0.681540,0.324541,0.192512,0.600073,0.072296,0.182171
nominal_shared_autonomy,authority_boundary_v5,8,192,0.598958,0.140625,0.250126,0.579719,0.175313,0.291262,0.680100,0.327095,0.194134,0.599128,0.072380,0.268804
nominal_shared_autonomy,authority_boundary_v5,9,192,0.494792,0.140625,0.250410,0.579618,0.176408,0.291992,0.680681,0.325764,0.192906,0.598005,0.071909,0.164507
nominal_shared_autonomy,bayesian_authority_allocation,0,192,0.463542,0.171875,0.270543,0.603542,0.211667,0.282118,0.599552,0.317392,0.191575,0.559679,0.074367,0.092998
nominal_shared_autonomy,bayesian_authority_allocation,1,192,0.479167,0.166667,0.268302,0.602964,0.213266,0.280402,0.600839,0.318561,0.192596,0.558280,0.075152,0.112487
nominal_shared_autonomy,bayesian_authority_allocation,2,192,0.468750,0.203125,0.269643,0.604831,0.212571,0.283070,0.599596,0.318797,0.192880,0.557086,0.074734,0.078350
nominal_shared_autonomy,bayesian_authority_allocation,3,192,0.463542,0.114583,0.268227,0.603360,0.213054,0.282295,0.599193,0.318437,0.192957,0.558906,0.074967,0.128764
nominal_shared_autonomy,bayesian_authority_allocation,4,192,0.473958,0.145833,0.268607,0.601653,0.209890,0.283397,0.602449,0.316952,0.193321,0.558173,0.075500,0.120904
nominal_shared_autonomy,bayesian_authority_allocation,5,192,0.453125,0.197917,0.268856,0.604135,0.212363,0.280657,0.602345,0.318917,0.192251,0.558774,0.074485,0.066849
nominal_shared_autonomy,bayesian_authority_allocation,6,192,0.432292,0.223958,0.270532,0.603624,0.211196,0.280195,0.600956,0.317526,0.194397,0.557956,0.074693,0.029844
nominal_shared_autonomy,bayesian_authority_allocation,7,192,0.473958,0.177083,0.269775,0.606547,0.213034,0.283526,0.600208,0.321062,0.192842,0.559147,0.073841,0.098954
nominal_shared_autonomy,bayesian_authority_allocation,8,192,0.500000,0.161458,0.269922,0.605815,0.213825,0.282494,0.600734,0.318634,0.193843,0.557318,0.074648,0.135104
nominal_shared_autonomy,bayesian_authority_allocation,9,192,0.421875,0.145833,0.271159,0.602594,0.212769,0.283581,0.600628,0.317826,0.193175,0.558147,0.075678,0.067241
nominal_shared_autonomy,cbf_safety_filter,0,192,0.578125,0.078125,0.204374,0.196381,0.163483,0.211742,0.712648,0.171256,0.182542,0.627431,0.094658,0.419783
nominal_shared_autonomy,cbf_safety_filter,1,192,0.546875,0.088542,0.202526,0.198780,0.165155,0.208463,0.715358,0.171529,0.183039,0.630611,0.094932,0.382276
nominal_shared_autonomy,cbf_safety_filter,2,192,0.557292,0.093750,0.205343,0.195604,0.164808,0.212047,0.715794,0.171719,0.183290,0.627496,0.095575,0.389163
nominal_shared_autonomy,cbf_safety_filter,3,192,0.526042,0.098958,0.203629,0.198070,0.165288,0.212278,0.715555,0.171195,0.182941,0.627573,0.094383,0.354449
nominal_shared_autonomy,cbf_safety_filter,4,192,0.520833,0.166667,0.203079,0.197103,0.163023,0.211059,0.716441,0.170392,0.182943,0.629260,0.095407,0.308291
nominal_shared_autonomy,cbf_safety_filter,5,192,0.583333,0.135417,0.203578,0.200557,0.166297,0.211603,0.715741,0.172006,0.182732,0.627692,0.094259,0.388406
nominal_shared_autonomy,cbf_safety_filter,6,192,0.604167,0.145833,0.202881,0.198120,0.164361,0.211264,0.716154,0.171952,0.182655,0.626679,0.094644,0.403929
nominal_shared_autonomy,cbf_safety_filter,7,192,0.578125,0.078125,0.203470,0.197647,0.166919,0.212729,0.715794,0.173886,0.182406,0.630969,0.095565,0.419025
nominal_shared_autonomy,cbf_safety_filter,8,192,0.572917,0.088542,0.203211,0.195187,0.163854,0.211036,0.714224,0.171736,0.183271,0.626963,0.094946,0.408796
nominal_shared_autonomy,cbf_safety_filter,9,192,0.510417,0.078125,0.204828,0.198380,0.164930,0.209240,0.715627,0.171102,0.182425,0.629839,0.095278,0.351803
nominal_shared_autonomy,confidence_threshold_shared_control,0,192,0.302083,0.239583,0.374219,0.754028,0.266346,0.341291,0.408767,0.324305,0.252531,0.437908,0.057041,-0.204279
nominal_shared_autonomy,confidence_threshold_shared_control,1,192,0.348958,0.260417,0.373475,0.753389,0.264617,0.341027,0.409781,0.325046,0.251482,0.437705,0.057833,-0.169666
nominal_shared_autonomy,confidence_threshold_shared_control,2,192,0.281250,0.161458,0.376108,0.753820,0.267428,0.344184,0.407746,0.325624,0.253413,0.439857,0.057925,-0.177831
nominal_shared_autonomy,confidence_threshold_shared_control,3,192,0.322917,0.218750,0.375130,0.754190,0.264190,0.343229,0.407845,0.325982,0.251783,0.438093,0.057597,-0.170925
nominal_shared_autonomy,confidence_threshold_shared_control,4,192,0.291667,0.250000,0.374504,0.751346,0.263224,0.341847,0.409326,0.324077,0.251831,0.439737,0.058246,-0.220082
nominal_shared_autonomy,confidence_threshold_shared_control,5,192,0.307292,0.250000,0.374016,0.754769,0.267348,0.341619,0.408815,0.326787,0.251811,0.438133,0.057226,-0.206100
nominal_shared_autonomy,confidence_threshold_shared_control,6,192,0.286458,0.270833,0.375776,0.751926,0.266237,0.339914,0.410027,0.325923,0.252614,0.438482,0.057842,-0.239042
nominal_shared_autonomy,confidence_threshold_shared_control,7,192,0.333333,0.223958,0.375511,0.756487,0.266753,0.342564,0.408294,0.325860,0.253240,0.438653,0.056952,-0.164666
nominal_shared_autonomy,confidence_threshold_shared_control,8,192,0.286458,0.223958,0.374086,0.755204,0.263857,0.341999,0.410230,0.326359,0.253139,0.437518,0.056892,-0.210241
nominal_shared_autonomy,confidence_threshold_shared_control,9,192,0.286458,0.182292,0.375481,0.752627,0.265455,0.341158,0.410110,0.325060,0.252721,0.437478,0.058102,-0.184172
nominal_shared_autonomy,controller_fusion_prior,0,192,0.218750,0.296875,0.492586,0.344422,0.267187,0.311168,0.264241,0.181640,0.261737,0.339368,0.237147,-0.248235
nominal_shared_autonomy,controller_fusion_prior,1,192,0.203125,0.302083,0.493348,0.342557,0.268044,0.311802,0.265329,0.182151,0.261402,0.338832,0.237644,-0.267009
nominal_shared_autonomy,controller_fusion_prior,2,192,0.192708,0.218750,0.493341,0.346804,0.266739,0.310339,0.265935,0.180935,0.263845,0.338816,0.237871,-0.226223
nominal_shared_autonomy,controller_fusion_prior,3,192,0.244792,0.328125,0.493237,0.341023,0.266405,0.312121,0.265342,0.180964,0.262989,0.339328,0.239152,-0.240749
nominal_shared_autonomy,controller_fusion_prior,4,192,0.192708,0.265625,0.492906,0.340322,0.265634,0.310148,0.264706,0.181914,0.261713,0.336706,0.238563,-0.253617
nominal_shared_autonomy,controller_fusion_prior,5,192,0.182292,0.260417,0.492476,0.343038,0.268999,0.310930,0.262841,0.181491,0.261211,0.337830,0.236450,-0.262088
nominal_shared_autonomy,controller_fusion_prior,6,192,0.260417,0.286458,0.495125,0.342980,0.263509,0.310913,0.265633,0.180700,0.262911,0.338615,0.237902,-0.199574
nominal_shared_autonomy,controller_fusion_prior,7,192,0.223958,0.229167,0.493405,0.343531,0.267800,0.313297,0.265322,0.181126,0.262239,0.337400,0.238514,-0.201254
nominal_shared_autonomy,controller_fusion_prior,8,192,0.192708,0.302083,0.493225,0.343648,0.266768,0.310221,0.265470,0.182426,0.262706,0.338775,0.237586,-0.277280
