seed,split,task,ablation,episode,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility,risk_estimate
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,0,0.000000,1.000000,0.341952,0.742900,0.355013,0.418859,0.622816,0.393784,0.283666,0.510356,0.065781,-0.980402,0.355953
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,1,1.000000,0.000000,0.332624,0.724279,0.349530,0.444056,0.581676,0.395363,0.304425,0.508683,0.066294,0.640803,0.333622
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,2,0.000000,1.000000,0.329815,0.741564,0.375013,0.447158,0.617962,0.377252,0.307707,0.479952,0.062409,-0.982378,0.333939
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,3,0.000000,1.000000,0.341854,0.706404,0.309806,0.431612,0.615379,0.380148,0.287173,0.491399,0.074200,-0.965147,0.341906
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,4,1.000000,0.000000,0.326294,0.718418,0.391953,0.435616,0.595978,0.388892,0.312994,0.478096,0.063748,0.639809,0.326492
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,5,0.000000,1.000000,0.351650,0.682495,0.334149,0.404841,0.615712,0.375362,0.275395,0.519191,0.074435,-0.962035,0.312437
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,6,0.000000,0.000000,0.315045,0.718790,0.345290,0.406222,0.627954,0.365844,0.297379,0.536630,0.066108,-0.341612,0.334308
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,7,0.000000,1.000000,0.325201,0.704512,0.369137,0.423827,0.614605,0.352844,0.294173,0.482172,0.076483,-0.966420,0.352364
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,8,0.000000,0.000000,0.325394,0.670857,0.364420,0.442741,0.631737,0.364235,0.299496,0.497690,0.074956,-0.339675,0.316067
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,9,1.000000,0.000000,0.340402,0.689408,0.332766,0.436838,0.601954,0.361621,0.290295,0.474490,0.071815,0.655773,0.324563
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,10,0.000000,0.000000,0.323521,0.746108,0.364663,0.432775,0.609037,0.365912,0.307171,0.488216,0.055778,-0.358093,0.322960
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,11,1.000000,1.000000,0.337382,0.715717,0.368576,0.437485,0.581448,0.380106,0.299334,0.518092,0.070043,0.020917,0.339789
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,12,0.000000,0.000000,0.339341,0.735870,0.369453,0.431785,0.600017,0.380205,0.314028,0.490738,0.066470,-0.362390,0.359373
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,13,0.000000,0.000000,0.311767,0.701866,0.321835,0.394473,0.632512,0.375256,0.296642,0.495776,0.066418,-0.332145,0.318057
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,14,0.000000,1.000000,0.332807,0.759446,0.376543,0.404214,0.610126,0.391774,0.303377,0.493370,0.058789,-0.984589,0.340703
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,15,0.000000,1.000000,0.316053,0.683246,0.356876,0.387552,0.606848,0.371896,0.269966,0.483755,0.073593,-0.955240,0.334428
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,16,1.000000,0.000000,0.325631,0.683628,0.334290,0.417207,0.619460,0.379063,0.293032,0.491847,0.075970,0.662621,0.331200
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,17,1.000000,0.000000,0.335405,0.717667,0.335225,0.412237,0.587924,0.384728,0.284662,0.485684,0.073633,0.649365,0.355434
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,18,1.000000,0.000000,0.344637,0.740296,0.379639,0.439446,0.614909,0.366247,0.307091,0.487810,0.064213,0.635262,0.340641
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,19,0.000000,0.000000,0.340128,0.768544,0.369865,0.423394,0.605737,0.393262,0.296718,0.472316,0.052374,-0.370335,0.305476
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,20,0.000000,0.000000,0.336918,0.689425,0.334553,0.416697,0.619956,0.386402,0.310416,0.477133,0.081405,-0.342267,0.342371
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,21,1.000000,0.000000,0.333615,0.741027,0.352522,0.384250,0.619255,0.377436,0.292761,0.509589,0.058164,0.648033,0.308249
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,22,0.000000,0.000000,0.346271,0.703128,0.353669,0.453172,0.619549,0.373764,0.306146,0.467864,0.071935,-0.354099,0.338501
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,23,0.000000,0.000000,0.319593,0.700811,0.354185,0.432500,0.614128,0.368338,0.287997,0.484444,0.067928,-0.344366,0.305248
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,24,0.000000,0.000000,0.347644,0.719589,0.352152,0.452925,0.574048,0.361694,0.295291,0.469398,0.066102,-0.360553,0.332623
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,25,1.000000,1.000000,0.336868,0.697024,0.369708,0.419342,0.598029,0.376365,0.314767,0.460585,0.071532,0.029229,0.343665
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,26,0.000000,0.000000,0.332877,0.718808,0.367850,0.428861,0.601483,0.380333,0.304326,0.458912,0.072512,-0.355967,0.345664
1,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,27,0.000000,0.000000,0.341604,0.712848,0.396074,0.428957,0.600607,0.378940,0.307261,0.468404,0.066202,-0.361177,0.327266
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,0,0.000000,0.000000,0.386918,0.707518,0.369561,0.413626,0.531688,0.356988,0.316842,0.426147,0.087402,-0.368462,0.401007
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,1,1.000000,0.000000,0.415914,0.681687,0.360754,0.432158,0.543777,0.353904,0.337747,0.413451,0.102537,0.630949,0.429406
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,2,1.000000,1.000000,0.378579,0.685040,0.374866,0.430200,0.533073,0.355993,0.324110,0.431845,0.104123,0.016390,0.441898
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,3,1.000000,1.000000,0.393406,0.629668,0.363794,0.395968,0.535383,0.353825,0.332467,0.447761,0.112726,0.032253,0.411570
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,4,1.000000,1.000000,0.396437,0.711707,0.413721,0.409302,0.501007,0.370344,0.339959,0.411832,0.089357,-0.002184,0.419858
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,5,0.000000,1.000000,0.399516,0.660389,0.361230,0.409689,0.540276,0.354582,0.313001,0.439407,0.099376,-0.977568,0.396213
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,6,0.000000,1.000000,0.405263,0.651450,0.390793,0.411201,0.533973,0.342569,0.340042,0.452869,0.106446,-0.981074,0.415921
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,7,1.000000,0.000000,0.391384,0.699772,0.380035,0.408927,0.552323,0.343577,0.347320,0.437767,0.095148,0.634160,0.436313
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,8,0.000000,0.000000,0.390838,0.707424,0.368513,0.400327,0.513759,0.364114,0.346927,0.436176,0.094508,-0.369803,0.421499
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,9,0.000000,0.000000,0.391206,0.706600,0.353514,0.417257,0.542807,0.360959,0.320323,0.383555,0.088540,-0.366690,0.393962
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,10,1.000000,0.000000,0.379986,0.715528,0.398785,0.379867,0.545431,0.361485,0.337119,0.432185,0.085075,0.631373,0.408790
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,11,0.000000,1.000000,0.384528,0.707602,0.362232,0.400989,0.510317,0.367610,0.325832,0.425117,0.090934,-0.987968,0.422456
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,12,0.000000,1.000000,0.400737,0.713212,0.373976,0.421862,0.546104,0.375799,0.335982,0.427937,0.084123,-0.995706,0.408577
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,13,0.000000,1.000000,0.376849,0.684928,0.339270,0.394504,0.545031,0.346131,0.335403,0.449796,0.101452,-0.971229,0.427170
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,14,0.000000,0.000000,0.411741,0.714669,0.404834,0.408233,0.530897,0.362986,0.312652,0.434545,0.085717,-0.382044,0.390760
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,15,0.000000,1.000000,0.373495,0.694449,0.384734,0.406337,0.517823,0.337285,0.310432,0.434298,0.093407,-0.982662,0.398061
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,16,0.000000,0.000000,0.391311,0.722692,0.355052,0.404673,0.530220,0.366699,0.317385,0.394715,0.084759,-0.370895,0.401533
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,17,0.000000,1.000000,0.382150,0.693672,0.377432,0.388992,0.507306,0.346310,0.325850,0.447025,0.093153,-0.983133,0.389967
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,18,0.000000,1.000000,0.404740,0.697037,0.356548,0.447120,0.539651,0.368625,0.346640,0.443028,0.092250,-0.992866,0.402902
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,19,0.000000,0.000000,0.428224,0.708580,0.377710,0.422512,0.527167,0.363819,0.319405,0.392009,0.096959,-0.382459,0.430262
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,20,0.000000,0.000000,0.366854,0.676588,0.329335,0.402103,0.561147,0.352902,0.321336,0.440250,0.095272,-0.345439,0.384673
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,21,1.000000,1.000000,0.373637,0.707772,0.361321,0.414965,0.530363,0.358962,0.295712,0.395935,0.083763,0.015651,0.393325
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,22,0.000000,1.000000,0.375564,0.696206,0.375066,0.433320,0.517176,0.348552,0.329215,0.425541,0.094799,-0.986471,0.410730
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,23,1.000000,0.000000,0.382301,0.676485,0.365664,0.446748,0.532538,0.349193,0.328318,0.456218,0.096738,0.637636,0.377032
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,24,1.000000,1.000000,0.408610,0.714248,0.352189,0.409568,0.529374,0.361748,0.325635,0.427440,0.085842,0.007105,0.398637
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,25,0.000000,1.000000,0.378925,0.699379,0.368379,0.415580,0.510612,0.355838,0.345096,0.407944,0.094777,-0.986127,0.426855
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,26,0.000000,0.000000,0.368607,0.665363,0.353502,0.415849,0.545406,0.355808,0.321675,0.434437,0.105054,-0.350249,0.416286
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,27,0.000000,1.000000,0.410494,0.693644,0.379797,0.436937,0.525523,0.353359,0.335981,0.407163,0.094667,-0.995592,0.423431
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,0,0.000000,0.000000,0.306676,0.550214,0.344952,0.361760,0.647735,0.309873,0.299788,0.506699,0.105385,-0.286492,0.321376
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,1,1.000000,0.000000,0.294425,0.514392,0.328120,0.368213,0.640266,0.317639,0.307707,0.494098,0.125024,0.725712,0.348507
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,2,1.000000,0.000000,0.291765,0.584904,0.388351,0.406537,0.626664,0.327636,0.310810,0.493397,0.103004,0.693131,0.344561
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,3,0.000000,0.000000,0.288070,0.509763,0.292175,0.373718,0.634264,0.333715,0.302399,0.482206,0.123411,-0.268585,0.339377
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,4,0.000000,0.000000,0.280123,0.555059,0.373260,0.408744,0.620669,0.319438,0.300760,0.474287,0.109605,-0.294306,0.336085
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,5,0.000000,1.000000,0.277017,0.503418,0.318290,0.347800,0.637002,0.315913,0.282021,0.519824,0.132824,-0.883368,0.373083
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,6,1.000000,0.000000,0.299260,0.495130,0.342895,0.362686,0.620443,0.304153,0.304521,0.514284,0.123426,0.727188,0.336347
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,7,1.000000,0.000000,0.278240,0.551705,0.339732,0.376194,0.650013,0.336959,0.309486,0.499162,0.116855,0.716835,0.363100
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,8,1.000000,0.000000,0.298207,0.535147,0.330211,0.392125,0.646648,0.319120,0.312421,0.483901,0.124439,0.716944,0.376930
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,9,0.000000,0.000000,0.289155,0.531913,0.332548,0.355951,0.655779,0.312322,0.314854,0.493730,0.117821,-0.274639,0.345161
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,10,0.000000,0.000000,0.305458,0.569118,0.356379,0.366982,0.639590,0.320034,0.307424,0.477253,0.109300,-0.294847,0.347323
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,11,1.000000,0.000000,0.303588,0.533544,0.353846,0.407491,0.614583,0.312839,0.292235,0.474257,0.114240,0.708421,0.335752
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,12,0.000000,1.000000,0.293199,0.525807,0.362765,0.358317,0.597598,0.311785,0.322203,0.519703,0.122287,-0.903905,0.353272
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,13,0.000000,0.000000,0.297343,0.494261,0.323698,0.343552,0.622090,0.305686,0.306814,0.515490,0.123901,-0.266778,0.338573
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,14,0.000000,0.000000,0.308605,0.538113,0.380142,0.357587,0.588654,0.311286,0.298909,0.489169,0.111977,-0.294068,0.322717
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,15,0.000000,0.000000,0.293860,0.531552,0.350589,0.327971,0.652622,0.321621,0.285253,0.509927,0.117522,-0.276441,0.346900
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,16,1.000000,1.000000,0.305841,0.516826,0.348188,0.342172,0.649126,0.307509,0.306127,0.507229,0.125354,0.103910,0.358023
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,17,0.000000,0.000000,0.295449,0.522215,0.332635,0.328034,0.627435,0.317770,0.285605,0.509902,0.115325,-0.273362,0.334219
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,18,1.000000,0.000000,0.305918,0.500809,0.339584,0.379318,0.629446,0.322067,0.322600,0.493131,0.126488,0.721624,0.354220
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,19,1.000000,0.000000,0.316883,0.540458,0.344878,0.390820,0.637696,0.329452,0.310386,0.449139,0.118575,0.707061,0.353591
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,20,1.000000,0.000000,0.276739,0.519765,0.314563,0.368026,0.649019,0.299237,0.288487,0.515916,0.121839,0.733576,0.346328
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,21,1.000000,0.000000,0.284885,0.529986,0.353105,0.367492,0.636302,0.298946,0.295332,0.511308,0.110102,0.721996,0.324801
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,22,1.000000,0.000000,0.318980,0.558611,0.356784,0.372835,0.634189,0.310123,0.321159,0.511376,0.109912,0.704086,0.344690
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,23,1.000000,0.000000,0.294907,0.507818,0.319160,0.384225,0.636668,0.317307,0.299305,0.501511,0.122995,0.726427,0.331478
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,24,0.000000,0.000000,0.302368,0.520698,0.343765,0.377931,0.642922,0.292432,0.307662,0.491999,0.115601,-0.278723,0.329399
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,25,0.000000,1.000000,0.300086,0.502497,0.350408,0.393916,0.624155,0.309888,0.333089,0.492367,0.129912,-0.900012,0.375569
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,26,0.000000,0.000000,0.298898,0.521233,0.333733,0.370353,0.628223,0.317515,0.308363,0.468238,0.130479,-0.279154,0.367138
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,27,0.000000,1.000000,0.309362,0.517854,0.348551,0.348568,0.638074,0.307090,0.326667,0.506154,0.116883,-0.898885,0.345567
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,0,1.000000,1.000000,0.321572,0.866583,0.344682,0.448564,0.599020,0.437905,0.280342,0.494807,0.052115,-0.013219,0.348865
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,1,1.000000,0.000000,0.292751,0.887868,0.341127,0.434550,0.608970,0.426281,0.313009,0.500557,0.050539,0.613087,0.355040
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,2,0.000000,0.000000,0.317462,0.951803,0.356526,0.447692,0.627690,0.453383,0.304244,0.474966,0.050465,-0.413689,0.359837
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,3,0.000000,0.000000,0.295911,0.888238,0.336948,0.427019,0.618245,0.435407,0.288778,0.489355,0.049412,-0.386390,0.339940
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,4,1.000000,1.000000,0.347257,0.948395,0.366730,0.422355,0.603285,0.443532,0.320497,0.482684,0.050949,-0.039879,0.358572
1,low_signal_high_risk_shift,delayed_corridor_navigation,minus_human_burden_model,5,0.000000,0.000000,0.314764,0.866757,0.320764,0.398070,0.609712,0.424408,0.307379,0.510034,0.049946,-0.379467,0.333322
